0,000090
0,000095
0,000099
0,000098
0,000104
0,000152
0,000108
0,000092
0,000096
0,000095
0,000097
0,000093
0,000113
0,000106
0,000110
0,000110
0,000108
0,000131
0,000126
0,000138
0,000140
0,000170
0,000130
0,000151
0,000132
0,000127
0,000141
0,000163
0,000163
0,000186
0,000154
0,000149
0,000235
0,000149
0,000164
0,000168
0,000161
0,000214
0,000152
0,000154
0,000154
0,000170
0,000164
0,000166
0,000166
0,000162
0,000166
0,000168
0,000170
0,000164
0,000200
0,000181
0,000181
0,000180
0,000179
0,000186
0,000182
0,000199
0,000195
0,000195
0,000213
0,000222
0,000234
0,000205
0,000239
0,000221
0,000225
0,000224
0,000238
0,000217
0,000220
0,000246
0,000267
0,000267
0,000228
0,000259
0,000251
0,000225
0,000233
0,000274
0,000274
0,000265
0,000254
0,000287
0,000260
0,000300
0,000267
0,000242
0,000258
0,000253
0,000260
0,000258
0,000273
0,000262
0,000259
0,000273
0,000262
0,000280
0,000314
0,000330
0,000302
0,000352
0,000274
0,000295
0,000290
0,000289
0,000291
0,000290
0,000295
0,000307
0,000303
0,000306
0,000298
0,000360
0,000390
0,000368
0,000351
0,000398
0,000349
0,000337
0,000378
0,000327
0,000325
0,000395
0,000375
0,000365
0,000348
0,000394
0,000373
0,000371
0,000446
0,000376
0,000338
0,000380
0,000377
0,000352
0,000369
0,000602
0,000356
0,000365
0,000390
0,000373
0,000360
0,000418
0,000371
0,000364
0,000367
0,000379
0,000394
0,000389
0,000383
0,000385
0,000406
0,000389
0,000457
0,000403
0,000420
0,000399
0,000408
0,000389
0,000403
0,000427
0,000492
0,000463
0,000427
0,000464
0,000428
0,000420
0,000495
0,000476
0,000419
0,000488
0,000456
0,000447
0,000503
0,000683
0,000463
0,000506
0,000460
0,000458
0,000539
0,000470
0,000464
0,000448
0,000465
0,000469
0,000458
0,000455
0,000463
0,000483
0,000467
0,000464
0,000468
0,000650
0,000484
0,000474
0,000515
0,000467
0,000482
0,000497
0,000478
0,000489
0,000489
0,000517
0,000487
0,000501
0,000549
0,000541
0,000624
0,000610
0,000605
0,000595
0,000738
0,000524
0,000608
0,000835
0,000610
0,000645
0,000588
0,000592
0,000626
0,000557
0,000634
0,000561
0,000544
0,000547
0,000530
0,000532
0,000540
0,000527
0,000585
0,000532
0,000551
0,000608
0,000568
0,000590
0,000548
0,000552
0,000566
0,000552
0,000571
0,000566
0,000566
0,000615
0,000560
0,000599
0,000713
0,000673
0,000569
0,000655
0,000644
0,000559
0,000667
0,000641
0,000687
0,000694
0,000603
0,000712
0,000643
0,000673
0,000675
0,000619
0,000709
0,000666
0,000681
0,000622
0,000604
0,000705
0,000639
0,000625
0,000637
0,000832
0,000637
0,000658
0,000656
0,000619
0,000684
0,000645
0,000639
0,000642
0,000660
0,000635
0,000814
0,000741
0,000730
0,000727
0,000699
0,000757
0,000748
0,000733
0,000744
0,000671
0,000774
0,001011
0,000755
0,000704
0,000821
0,000763
0,000856
0,000681
0,000718
0,000739
