0,000134
0,000172
0,000199
0,000121
0,000133
0,000133
0,000148
0,000144
0,000160
0,000160
0,000165
0,000185
0,000166
0,000167
0,000177
0,000155
0,000180
0,000152
0,000161
0,000193
0,000178
0,000193
0,000205
0,000208
0,000198
0,000282
0,000197
0,000212
0,000248
0,000186
0,000189
0,000225
0,000228
0,000196
0,000207
0,000295
0,000215
0,000209
0,000199
0,000203
0,000208
0,000197
0,000212
0,000277
0,000243
0,000239
0,000231
0,000243
0,000230
0,000243
0,000254
0,000355
0,000324
0,000324
0,000335
0,000305
0,000273
0,000323
0,000282
0,000269
0,000312
0,000288
0,000247
0,000269
0,000313
0,000271
0,000313
0,000306
0,000297
0,000260
0,000379
0,000306
0,000283
0,000331
0,000289
0,000277
0,000275
0,000308
0,000277
0,000291
0,000283
0,000294
0,000284
0,000289
0,000290
0,000284
0,000290
0,000303
0,000306
0,000311
0,000308
0,000303
0,000310
0,000301
0,000310
0,000320
0,000315
0,000478
0,000316
0,000314
0,000341
0,000313
0,000326
0,000320
0,000395
0,000361
0,000335
0,000329
0,000369
0,000339
0,000344
0,000457
0,000362
0,000344
0,000441
0,000408
0,000348
0,000371
0,000429
0,000381
0,000382
0,000358
0,000397
0,000404
0,000388
0,000608
0,000405
0,000393
0,000394
0,000376
0,000393
0,000380
0,000424
0,000390
0,000391
0,000396
0,000397
0,000392
0,000380
0,000411
0,000409
0,000416
0,000395
0,000408
0,000411
0,000411
0,000437
0,000417
0,000422
0,000419
0,000422
0,000426
0,000415
0,000430
0,000426
0,000448
0,000488
0,000513
0,000442
0,000463
0,000635
0,000485
0,000461
0,000509
0,000472
0,000446
0,000504
0,000459
0,000460
0,000562
0,000506
0,000460
0,000515
0,000482
0,000470
0,000521
0,000489
0,000492
0,000505
0,000468
0,000484
0,000489
0,000490
0,000480
0,000492
0,000501
0,000483
0,000484
0,000499
0,000499
0,000481
0,000510
0,000506
0,000733
0,000497
0,000499
0,000502
0,000498
0,000552
0,000514
0,000554
0,000589
0,000538
0,000592
0,000685
0,000533
0,000630
0,000563
0,000547
0,000598
0,000646
0,000543
0,000873
0,000572
0,000539
0,000665
0,000553
0,000574
0,000575
0,000565
0,000550
0,000565
0,000580
0,000579
0,000739
0,000575
0,000592
0,000564
0,000582
0,000576
0,000779
0,000697
0,000605
0,000633
0,000639
0,000640
0,000661
0,000771
0,000903
0,000652
0,000705
0,000782
0,000623
0,000637
0,000602
0,000643
0,000687
0,000628
0,000679
0,000626
0,000629
0,000681
0,000819
0,000667
0,000654
0,000663
0,000654
0,000635
0,000816
0,000636
0,000637
0,000796
0,000736
0,000654
0,000647
0,000660
0,000697
0,000663
0,000671
